,regiao,estado,municipio,coduf,codmun,codRegiaoSaude,nomeRegiaoSaude,data,semanaEpi,populacaoTCU2019,casosAcumulado,casosNovos,obitosAcumulado,obitosNovos,Recuperadosnovos,emAcompanhamentoNovos,interior/metropolitana
3322,Sul,PR,,41,,,,2022-05-11,19,11433957.0,2478462.0,3153,43158,7,,,
3323,Sul,PR,,41,,,,2022-05-12,19,11433957.0,2481587.0,3125,43172,14,,,
3324,Sul,PR,,41,,,,2022-05-13,19,11433957.0,2485645.0,4058,43180,8,,,
3325,Sul,PR,,41,,,,2022-05-14,19,11433957.0,2489143.0,3498,43191,11,,,
3326,Sul,PR,,41,,,,2022-05-15,20,11433957.0,2490668.0,1525,43191,0,,,
3327,Sul,PR,,41,,,,2022-05-16,20,11433957.0,2491492.0,824,43192,1,,,
3328,Sul,PR,,41,,,,2022-05-17,20,11433957.0,2496089.0,4597,43201,9,,,
3329,Sul,PR,,41,,,,2022-05-18,20,11433957.0,2499881.0,3792,43216,15,,,
3330,Sul,PR,,41,,,,2022-05-19,20,11433957.0,2503450.0,3569,43230,14,,,
3331,Sul,PR,,41,,,,2022-05-20,20,11433957.0,2506923.0,3473,43242,12,,,
3332,Sul,PR,,41,,,,2022-05-21,20,11433957.0,2510336.0,3413,43247,5,,,
3333,Sul,PR,,41,,,,2022-05-22,21,11433957.0,2512135.0,1799,43248,1,,,
3334,Sul,PR,,41,,,,2022-05-23,21,11433957.0,2512982.0,847,43248,0,,,
3335,Sul,PR,,41,,,,2022-05-24,21,11433957.0,2521915.0,8933,43282,34,,,
3336,Sul,PR,,41,,,,2022-05-25,21,11433957.0,2502334.0,-19581,43284,2,,,
3337,Sul,PR,,41,,,,2022-05-26,21,11433957.0,2505634.0,3300,43289,5,,,
3338,Sul,PR,,41,,,,2022-05-27,21,11433957.0,2515246.0,9612,43299,10,,,
3339,Sul,PR,,41,,,,2022-05-28,21,11433957.0,2521104.0,5858,43317,18,,,
3340,Sul,PR,,41,,,,2022-05-29,22,11433957.0,2522815.0,1711,43320,3,,,
3341,Sul,PR,,41,,,,2022-05-30,22,11433957.0,2523942.0,1127,43320,0,,,
3342,Sul,PR,,41,,,,2022-05-31,22,11433957.0,2529375.0,5433,43336,16,,,
3343,Sul,PR,,41,,,,2022-06-01,22,11433957.0,2533801.0,4426,43351,15,,,
3344,Sul,SC,,42,,,,2022-01-01,52,7164788.0,1243870.0,335,20188,2,,,
3345,Sul,SC,,42,,,,2022-01-02,1,7164788.0,1244089.0,219,20189,1,,,
3346,Sul,SC,,42,,,,2022-01-03,1,7164788.0,1244569.0,480,20194,5,,,
3347,Sul,SC,,42,,,,2022-01-04,1,7164788.0,1246583.0,2014,20198,4,,,
3348,Sul,SC,,42,,,,2022-01-05,1,7164788.0,1249312.0,2729,20204,6,,,
3349,Sul,SC,,42,,,,2022-01-06,1,7164788.0,1252594.0,3282,20212,8,,,
3350,Sul,SC,,42,,,,2022-01-07,1,7164788.0,1257125.0,4531,20223,11,,,
3351,Sul,SC,,42,,,,2022-01-08,1,7164788.0,1261207.0,4082,20224,1,,,
3352,Sul,SC,,42,,,,2022-01-09,2,7164788.0,1263180.0,1973,20224,0,,,
3353,Sul,SC,,42,,,,2022-01-10,2,7164788.0,1264793.0,1613,20227,3,,,
3354,Sul,SC,,42,,,,2022-01-11,2,7164788.0,1271091.0,6298,20235,8,,,
3355,Sul,SC,,42,,,,2022-01-12,2,7164788.0,1277849.0,6758,20243,8,,,
3356,Sul,SC,,42,,,,2022-01-13,2,7164788.0,1286298.0,8449,20249,6,,,
3357,Sul,SC,,42,,,,2022-01-14,2,7164788.0,1296019.0,9721,20264,15,,,
3358,Sul,SC,,42,,,,2022-01-15,2,7164788.0,1298857.0,2838,20268,4,,,
3359,Sul,SC,,42,,,,2022-01-16,3,7164788.0,1301160.0,2303,20279,11,,,
3360,Sul,SC,,42,,,,2022-01-17,3,7164788.0,1304925.0,3765,20284,5,,,
3361,Sul,SC,,42,,,,2022-01-18,3,7164788.0,1315268.0,10343,20295,11,,,
3362,Sul,SC,,42,,,,2022-01-19,3,7164788.0,1327487.0,12219,20308,13,,,
3363,Sul,SC,,42,,,,2022-01-20,3,7164788.0,1337991.0,10504,20319,11,,,
3364,Sul,SC,,42,,,,2022-01-21,3,7164788.0,1349546.0,11555,20338,19,,,
3365,Sul,SC,,42,,,,2022-01-22,3,7164788.0,1361502.0,11956,20361,23,,,
3366,Sul,SC,,42,,,,2022-01-23,4,7164788.0,1365317.0,3815,20372,11,,,
3367,Sul,SC,,42,,,,2022-01-24,4,7164788.0,1368213.0,2896,20384,12,,,
3368,Sul,SC,,42,,,,2022-01-25,4,7164788.0,1382762.0,14549,20418,34,,,
3369,Sul,SC,,42,,,,2022-01-26,4,7164788.0,1394287.0,11525,20447,29,,,
3370,Sul,SC,,42,,,,2022-01-27,4,7164788.0,1407597.0,13310,20474,27,,,
3371,Sul,SC,,42,,,,2022-01-28,4,7164788.0,1423561.0,15964,20514,40,,,
3372,Sul,SC,,42,,,,2022-01-29,4,7164788.0,1435746.0,12185,20542,28,,,
3373,Sul,SC,,42,,,,2022-01-30,5,7164788.0,1439607.0,3861,20550,8,,,
3374,Sul,SC,,42,,,,2022-01-31,5,7164788.0,1442511.0,2904,20579,29,,,
3375,Sul,SC,,42,,,,2022-02-01,5,7164788.0,1455023.0,12512,20629,50,,,
3376,Sul,SC,,42,,,,2022-02-02,5,7164788.0,1458544.0,3521,20664,35,,,
3377,Sul,SC,,42,,,,2022-02-03,5,7164788.0,1477548.0,19004,20690,26,,,
3378,Sul,SC,,42,,,,2022-02-04,5,7164788.0,1488428.0,10880,20732,42,,,
3379,Sul,SC,,42,,,,2022-02-05,5,7164788.0,1496869.0,8441,20764,32,,,
3380,Sul,SC,,42,,,,2022-02-06,6,7164788.0,1499449.0,2580,20778,14,,,
3381,Sul,SC,,42,,,,2022-02-07,6,7164788.0,1502015.0,2566,20805,27,,,
3382,Sul,SC,,42,,,,2022-02-08,6,7164788.0,1511055.0,9040,20853,48,,,
3383,Sul,SC,,42,,,,2022-02-09,6,7164788.0,1520112.0,9057,20876,23,,,
3384,Sul,SC,,42,,,,2022-02-10,6,7164788.0,1528594.0,8482,20911,35,,,
3385,Sul,SC,,42,,,,2022-02-11,6,7164788.0,1536862.0,8268,20954,43,,,
3386,Sul,SC,,42,,,,2022-02-12,6,7164788.0,1544587.0,7725,20971,17,,,
3387,Sul,SC,,42,,,,2022-02-13,7,7164788.0,1546672.0,2085,20989,18,,,
3388,Sul,SC,,42,,,,2022-02-14,7,7164788.0,1548005.0,1333,21009,20,,,
3389,Sul,SC,,42,,,,2022-02-15,7,7164788.0,1555742.0,7737,21053,44,,,
3390,Sul,SC,,42,,,,2022-02-16,7,7164788.0,1563413.0,7671,21095,42,,,
3391,Sul,SC,,42,,,,2022-02-17,7,7164788.0,1569584.0,6171,21125,30,,,
3392,Sul,SC,,42,,,,2022-02-18,7,7164788.0,1576894.0,7310,21162,37,,,
3393,Sul,SC,,42,,,,2022-02-19,7,7164788.0,1583509.0,6615,21179,17,,,
3394,Sul,SC,,42,,,,2022-02-20,8,7164788.0,1585067.0,1558,21188,9,,,
3395,Sul,SC,,42,,,,2022-02-21,8,7164788.0,1586717.0,1650,21210,22,,,
3396,Sul,SC,,42,,,,2022-02-22,8,7164788.0,1593501.0,6784,21243,33,,,
3397,Sul,SC,,42,,,,2022-02-23,8,7164788.0,1598982.0,5481,21276,33,,,
3398,Sul,SC,,42,,,,2022-02-24,8,7164788.0,1603766.0,4784,21304,28,,,
3399,Sul,SC,,42,,,,2022-02-25,8,7164788.0,1608840.0,5074,21324,20,,,
3400,Sul,SC,,42,,,,2022-02-26,8,7164788.0,1613315.0,4475,21347,23,,,
3401,Sul,SC,,42,,,,2022-02-27,9,7164788.0,1614093.0,778,21353,6,,,
3402,Sul,SC,,42,,,,2022-02-28,9,7164788.0,1615073.0,980,21368,15,,,
3403,Sul,SC,,42,,,,2022-03-01,9,7164788.0,1617680.0,2607,21383,15,,,
3404,Sul,SC,,42,,,,2022-03-02,9,7164788.0,1619811.0,2131,21399,16,,,
3405,Sul,SC,,42,,,,2022-03-03,9,7164788.0,1624171.0,4360,21422,23,,,
3406,Sul,SC,,42,,,,2022-03-04,9,7164788.0,1627869.0,3698,21439,17,,,
3407,Sul,SC,,42,,,,2022-03-05,9,7164788.0,1631403.0,3534,21451,12,,,
3408,Sul,SC,,42,,,,2022-03-06,10,7164788.0,1631882.0,479,21459,8,,,
3409,Sul,SC,,42,,,,2022-03-07,10,7164788.0,1632523.0,641,21469,10,,,
3410,Sul,SC,,42,,,,2022-03-08,10,7164788.0,1635891.0,3368,21486,17,,,
3411,Sul,SC,,42,,,,2022-03-09,10,7164788.0,1638500.0,2609,21518,32,,,
3412,Sul,SC,,42,,,,2022-03-10,10,7164788.0,1641437.0,2937,21529,11,,,
3413,Sul,SC,,42,,,,2022-03-11,10,7164788.0,1644344.0,2907,21544,15,,,
3414,Sul,SC,,42,,,,2022-03-12,10,7164788.0,1647105.0,2761,21554,10,,,
3415,Sul,SC,,42,,,,2022-03-13,11,7164788.0,1647470.0,365,21557,3,,,
3416,Sul,SC,,42,,,,2022-03-14,11,7164788.0,1648047.0,577,21567,10,,,
3417,Sul,SC,,42,,,,2022-03-15,11,7164788.0,1651040.0,2993,21587,20,,,
3418,Sul,SC,,42,,,,2022-03-16,11,7164788.0,1653492.0,2452,21593,6,,,
3419,Sul,SC,,42,,,,2022-03-17,11,7164788.0,1656068.0,2576,21599,6,,,
3420,Sul,SC,,42,,,,2022-03-18,11,7164788.0,1658501.0,2433,21612,13,,,
3421,Sul,SC,,42,,,,2022-03-19,11,7164788.0,1660250.0,1749,21616,4,,,
3422,Sul,SC,,42,,,,2022-03-20,12,7164788.0,1660608.0,358,21618,2,,,
3423,Sul,SC,,42,,,,2022-03-21,12,7164788.0,1660871.0,263,21623,5,,,
3424,Sul,SC,,42,,,,2022-03-22,12,7164788.0,1663084.0,2213,21632,9,,,
3425,Sul,SC,,42,,,,2022-03-23,12,7164788.0,1665110.0,2026,21638,6,,,
3426,Sul,SC,,42,,,,2022-03-24,12,7164788.0,1666949.0,1839,21642,4,,,
3427,Sul,SC,,42,,,,2022-03-25,12,7164788.0,1669124.0,2175,21645,3,,,
3428,Sul,SC,,42,,,,2022-03-26,12,7164788.0,1670970.0,1846,21648,3,,,
3429,Sul,SC,,42,,,,2022-03-27,13,7164788.0,1671175.0,205,21648,0,,,
3430,Sul,SC,,42,,,,2022-03-28,13,7164788.0,1671341.0,166,21651,3,,,
3431,Sul,SC,,42,,,,2022-03-29,13,7164788.0,1673157.0,1816,21656,5,,,
3432,Sul,SC,,42,,,,2022-03-30,13,7164788.0,1674790.0,1633,21660,4,,,
3433,Sul,SC,,42,,,,2022-03-31,13,7164788.0,1676215.0,1425,21662,2,,,
3434,Sul,SC,,42,,,,2022-04-01,13,7164788.0,1677565.0,1350,21666,4,,,
3435,Sul,SC,,42,,,,2022-04-02,13,7164788.0,1678615.0,1050,21669,3,,,
3436,Sul,SC,,42,,,,2022-04-03,14,7164788.0,1678793.0,178,21670,1,,,
3437,Sul,SC,,42,,,,2022-04-04,14,7164788.0,1678978.0,185,21673,3,,,
3438,Sul,SC,,42,,,,2022-04-05,14,7164788.0,1680292.0,1314,21682,9,,,
3439,Sul,SC,,42,,,,2022-04-06,14,7164788.0,1681652.0,1360,21686,4,,,
3440,Sul,SC,,42,,,,2022-04-07,14,7164788.0,1683023.0,1371,21692,6,,,
3441,Sul,SC,,42,,,,2022-04-08,14,7164788.0,1684754.0,1731,21698,6,,,
3442,Sul,SC,,42,,,,2022-04-09,14,7164788.0,1684844.0,90,21702,4,,,
3443,Sul,SC,,42,,,,2022-04-10,15,7164788.0,1686368.0,1524,21702,0,,,
3444,Sul,SC,,42,,,,2022-04-11,15,7164788.0,1686457.0,89,21704,2,,,
3445,Sul,SC,,42,,,,2022-04-12,15,7164788.0,1687549.0,1092,21709,5,,,
3446,Sul,SC,,42,,,,2022-04-13,15,7164788.0,1689097.0,1548,21714,5,,,
3447,Sul,SC,,42,,,,2022-04-14,15,7164788.0,1690603.0,1506,21718,4,,,
3448,Sul,SC,,42,,,,2022-04-15,15,7164788.0,1691605.0,1002,21721,3,,,
3449,Sul,SC,,42,,,,2022-04-16,15,7164788.0,1691718.0,113,21722,1,,,
3450,Sul,SC,,42,,,,2022-04-17,16,7164788.0,1691822.0,104,21723,1,,,
3451,Sul,SC,,42,,,,2022-04-18,16,7164788.0,1691940.0,118,21725,2,,,
3452,Sul,SC,,42,,,,2022-04-19,16,7164788.0,1693019.0,1079,21728,3,,,
3453,Sul,SC,,42,,,,2022-04-20,16,7164788.0,1694764.0,1745,21734,6,,,
3454,Sul,SC,,42,,,,2022-04-21,16,7164788.0,1696117.0,1353,21738,4,,,
3455,Sul,SC,,42,,,,2022-04-22,16,7164788.0,1696325.0,208,21738,0,,,
3456,Sul,SC,,42,,,,2022-04-23,16,7164788.0,1697243.0,918,21741,3,,,
3457,Sul,SC,,42,,,,2022-04-24,17,7164788.0,1697648.0,405,21743,2,,,
3458,Sul,SC,,42,,,,2022-04-25,17,7164788.0,1697780.0,132,21759,16,,,
3459,Sul,SC,,42,,,,2022-04-26,17,7164788.0,1698850.0,1070,21762,3,,,
3460,Sul,SC,,42,,,,2022-04-27,17,7164788.0,1700148.0,1298,21766,4,,,
3461,Sul,SC,,42,,,,2022-04-28,17,7164788.0,1701303.0,1155,21769,3,,,
3462,Sul,SC,,42,,,,2022-04-29,17,7164788.0,1702145.0,842,21774,5,,,
3463,Sul,SC,,42,,,,2022-04-30,17,7164788.0,1703276.0,1131,21776,2,,,
3464,Sul,SC,,42,,,,2022-05-01,18,7164788.0,1703563.0,287,21776,0,,,
3465,Sul,SC,,42,,,,2022-05-02,18,7164788.0,1703682.0,119,21778,2,,,
3466,Sul,SC,,42,,,,2022-05-03,18,7164788.0,1705059.0,1377,21781,3,,,
3467,Sul,SC,,42,,,,2022-05-04,18,7164788.0,1706195.0,1136,21783,2,,,
3468,Sul,SC,,42,,,,2022-05-05,18,7164788.0,1707242.0,1047,21783,0,,,
3469,Sul,SC,,42,,,,2022-05-06,18,7164788.0,1708452.0,1210,21783,0,,,
3470,Sul,SC,,42,,,,2022-05-07,18,7164788.0,1709712.0,1260,21783,0,,,
3471,Sul,SC,,42,,,,2022-05-08,19,7164788.0,1709948.0,236,21783,0,,,
3472,Sul,SC,,42,,,,2022-05-09,19,7164788.0,1710301.0,353,21786,3,,,
3473,Sul,SC,,42,,,,2022-05-10,19,7164788.0,1711721.0,1420,21792,6,,,
3474,Sul,SC,,42,,,,2022-05-11,19,7164788.0,1713209.0,1488,21794,2,,,
3475,Sul,SC,,42,,,,2022-05-12,19,7164788.0,1714804.0,1595,21799,5,,,
3476,Sul,SC,,42,,,,2022-05-13,19,7164788.0,1716490.0,1686,21802,3,,,
3477,Sul,SC,,42,,,,2022-05-14,19,7164788.0,1718058.0,1568,21806,4,,,
3478,Sul,SC,,42,,,,2022-05-15,20,7164788.0,1718357.0,299,21806,0,,,
3479,Sul,SC,,42,,,,2022-05-16,20,7164788.0,1718631.0,274,21806,0,,,
3480,Sul,SC,,42,,,,2022-05-17,20,7164788.0,1720501.0,1870,21808,2,,,
3481,Sul,SC,,42,,,,2022-05-18,20,7164788.0,1720845.0,344,21809,1,,,
3482,Sul,SC,,42,,,,2022-05-19,20,7164788.0,1721311.0,466,21812,3,,,
3483,Sul,SC,,42,,,,2022-05-20,20,7164788.0,1721739.0,428,21814,2,,,
3484,Sul,SC,,42,,,,2022-05-21,20,7164788.0,1724365.0,2626,21815,1,,,
3485,Sul,SC,,42,,,,2022-05-22,21,7164788.0,1724829.0,464,21816,1,,,
3486,Sul,SC,,42,,,,2022-05-23,21,7164788.0,1725174.0,345,21820,4,,,
3487,Sul,SC,,42,,,,2022-05-24,21,7164788.0,1727520.0,2346,21827,7,,,
3488,Sul,SC,,42,,,,2022-05-25,21,7164788.0,1730425.0,2905,21832,5,,,
3489,Sul,SC,,42,,,,2022-05-26,21,7164788.0,1732937.0,2512,21834,2,,,
3490,Sul,SC,,42,,,,2022-05-27,21,7164788.0,1735346.0,2409,21840,6,,,
3491,Sul,SC,,42,,,,2022-05-28,21,7164788.0,1737375.0,2029,21843,3,,,
3492,Sul,SC,,42,,,,2022-05-29,22,7164788.0,1738012.0,637,21846,3,,,
3493,Sul,SC,,42,,,,2022-05-30,22,7164788.0,1738492.0,480,21850,4,,,
3494,Sul,SC,,42,,,,2022-05-31,22,7164788.0,1741234.0,2742,21855,5,,,
3495,Sul,SC,,42,,,,2022-06-01,22,7164788.0,1743857.0,2623,21858,3,,,
3496,Sul,RS,,43,,,,2022-01-01,52,11377239.0,1507117.0,0,36444,0,,,
3497,Sul,RS,,43,,,,2022-01-02,1,11377239.0,1507117.0,0,36444,0,,,
3498,Sul,RS,,43,,,,2022-01-03,1,11377239.0,1508446.0,1329,36445,1,,,
3499,Sul,RS,,43,,,,2022-01-04,1,11377239.0,1509873.0,1427,36460,15,,,
3500,Sul,RS,,43,,,,2022-01-05,1,11377239.0,1512186.0,2313,36470,10,,,
3501,Sul,RS,,43,,,,2022-01-06,1,11377239.0,1516451.0,4265,36473,3,,,
3502,Sul,RS,,43,,,,2022-01-07,1,11377239.0,1522119.0,5668,36476,3,,,
3503,Sul,RS,,43,,,,2022-01-08,1,11377239.0,1530029.0,7910,36481,5,,,
3504,Sul,RS,,43,,,,2022-01-09,2,11377239.0,1530029.0,0,36481,0,,,
3505,Sul,RS,,43,,,,2022-01-10,2,11377239.0,1535484.0,5455,36484,3,,,
3506,Sul,RS,,43,,,,2022-01-11,2,11377239.0,1545035.0,9551,36497,13,,,
3507,Sul,RS,,43,,,,2022-01-12,2,11377239.0,1555404.0,10369,36502,5,,,
3508,Sul,RS,,43,,,,2022-01-13,2,11377239.0,1567590.0,12186,36513,11,,,
3509,Sul,RS,,43,,,,2022-01-14,2,11377239.0,1581887.0,14297,36521,8,,,
3510,Sul,RS,,43,,,,2022-01-15,2,11377239.0,1581887.0,0,36521,0,,,
3511,Sul,RS,,43,,,,2022-01-16,3,11377239.0,1581887.0,0,36521,0,,,
3512,Sul,RS,,43,,,,2022-01-17,3,11377239.0,1594960.0,13073,36533,12,,,
3513,Sul,RS,,43,,,,2022-01-18,3,11377239.0,1612300.0,17340,36552,19,,,
3514,Sul,RS,,43,,,,2022-01-19,3,11377239.0,1633330.0,21030,36564,12,,,
3515,Sul,RS,,43,,,,2022-01-20,3,11377239.0,1651551.0,18221,36578,14,,,
3516,Sul,RS,,43,,,,2022-01-21,3,11377239.0,1669817.0,18266,36601,23,,,
3517,Sul,RS,,43,,,,2022-01-22,3,11377239.0,1690598.0,20781,36635,34,,,
3518,Sul,RS,,43,,,,2022-01-23,4,11377239.0,1699261.0,8663,36640,5,,,
3519,Sul,RS,,43,,,,2022-01-24,4,11377239.0,1704958.0,5697,36644,4,,,
3520,Sul,RS,,43,,,,2022-01-25,4,11377239.0,1724485.0,19527,36692,48,,,
3521,Sul,RS,,43,,,,2022-01-26,4,11377239.0,1746431.0,21946,36749,57,,,
3522,Sul,RS,,43,,,,2022-01-27,4,11377239.0,1767745.0,21314,36791,42,,,
3523,Sul,RS,,43,,,,2022-01-28,4,11377239.0,1793519.0,25774,36822,31,,,
3524,Sul,RS,,43,,,,2022-01-29,4,11377239.0,1814198.0,20679,36853,31,,,
3525,Sul,RS,,43,,,,2022-01-30,5,11377239.0,1821565.0,7367,36863,10,,,
3526,Sul,RS,,43,,,,2022-01-31,5,11377239.0,1826295.0,4730,36873,10,,,
3527,Sul,RS,,43,,,,2022-02-01,5,11377239.0,1827422.0,1127,36943,70,,,
3528,Sul,RS,,43,,,,2022-02-02,5,11377239.0,1850106.0,22684,37000,57,,,
3529,Sul,RS,,43,,,,2022-02-03,5,11377239.0,1885128.0,35022,37041,41,,,
3530,Sul,RS,,43,,,,2022-02-04,5,11377239.0,1904975.0,19847,37092,51,,,
3531,Sul,RS,,43,,,,2022-02-05,5,11377239.0,1923545.0,18570,37161,69,,,
3532,Sul,RS,,43,,,,2022-02-06,6,11377239.0,1927675.0,4130,37175,14,,,
3533,Sul,RS,,43,,,,2022-02-07,6,11377239.0,1932262.0,4587,37185,10,,,
3534,Sul,RS,,43,,,,2022-02-08,6,11377239.0,1948574.0,16312,37290,105,,,
3535,Sul,RS,,43,,,,2022-02-09,6,11377239.0,1964978.0,16404,37384,94,,,
3536,Sul,RS,,43,,,,2022-02-10,6,11377239.0,1981233.0,16255,37417,33,,,
3537,Sul,RS,,43,,,,2022-02-11,6,11377239.0,1997297.0,16064,37479,62,,,
3538,Sul,RS,,43,,,,2022-02-12,6,11377239.0,2012687.0,15390,37566,87,,,
3539,Sul,RS,,43,,,,2022-02-13,7,11377239.0,2018001.0,5314,37577,11,,,
3540,Sul,RS,,43,,,,2022-02-14,7,11377239.0,2021100.0,3099,37586,9,,,
3541,Sul,RS,,43,,,,2022-02-15,7,11377239.0,2036367.0,15267,37665,79,,,
3542,Sul,RS,,43,,,,2022-02-16,7,11377239.0,2050705.0,14338,37706,41,,,
3543,Sul,RS,,43,,,,2022-02-17,7,11377239.0,2064886.0,14181,37784,78,,,
3544,Sul,RS,,43,,,,2022-02-18,7,11377239.0,2079492.0,14606,37846,62,,,
3545,Sul,RS,,43,,,,2022-02-19,7,11377239.0,2092296.0,12804,37882,36,,,
3546,Sul,RS,,43,,,,2022-02-20,8,11377239.0,2096478.0,4182,37908,26,,,
3547,Sul,RS,,43,,,,2022-02-21,8,11377239.0,2098858.0,2380,37922,14,,,
3548,Sul,RS,,43,,,,2022-02-22,8,11377239.0,2111826.0,12968,37978,56,,,
3549,Sul,RS,,43,,,,2022-02-23,8,11377239.0,2124000.0,12174,38050,72,,,
3550,Sul,RS,,43,,,,2022-02-24,8,11377239.0,2134332.0,10332,38138,88,,,
3551,Sul,RS,,43,,,,2022-02-25,8,11377239.0,2143415.0,9083,38199,61,,,
3552,Sul,RS,,43,,,,2022-02-26,8,11377239.0,2151960.0,8545,38259,60,,,
3553,Sul,RS,,43,,,,2022-02-27,9,11377239.0,2151960.0,0,38259,0,,,
3554,Sul,RS,,43,,,,2022-02-28,9,11377239.0,2155916.0,3956,38272,13,,,
3555,Sul,RS,,43,,,,2022-03-01,9,11377239.0,2155916.0,0,38272,0,,,
3556,Sul,RS,,43,,,,2022-03-02,9,11377239.0,2162630.0,6714,38312,40,,,
3557,Sul,RS,,43,,,,2022-03-03,9,11377239.0,2170156.0,7526,38384,72,,,
3558,Sul,RS,,43,,,,2022-03-04,9,11377239.0,2177227.0,7071,38441,57,,,
3559,Sul,RS,,43,,,,2022-03-05,9,11377239.0,2183568.0,6341,38488,47,,,
3560,Sul,RS,,43,,,,2022-03-06,10,11377239.0,2184744.0,1176,38495,7,,,
3561,Sul,RS,,43,,,,2022-03-07,10,11377239.0,2185843.0,1099,38498,3,,,
3562,Sul,RS,,43,,,,2022-03-08,10,11377239.0,2192155.0,6312,38552,54,,,
3563,Sul,RS,,43,,,,2022-03-09,10,11377239.0,2197750.0,5595,38606,54,,,
3564,Sul,RS,,43,,,,2022-03-10,10,11377239.0,2202873.0,5123,38647,41,,,
3565,Sul,RS,,43,,,,2022-03-11,10,11377239.0,2208004.0,5131,38685,38,,,
3566,Sul,RS,,43,,,,2022-03-12,10,11377239.0,2215403.0,7399,38708,23,,,
3567,Sul,RS,,43,,,,2022-03-13,11,11377239.0,2216561.0,1158,38714,6,,,
3568,Sul,RS,,43,,,,2022-03-14,11,11377239.0,2217257.0,696,38720,6,,,
3569,Sul,RS,,43,,,,2022-03-15,11,11377239.0,2222120.0,4863,38755,35,,,
3570,Sul,RS,,43,,,,2022-03-16,11,11377239.0,2226454.0,4334,38787,32,,,
3571,Sul,RS,,43,,,,2022-03-17,11,11377239.0,2230912.0,4458,38824,37,,,
3572,Sul,RS,,43,,,,2022-03-18,11,11377239.0,2233682.0,2770,38848,24,,,
3573,Sul,RS,,43,,,,2022-03-19,11,11377239.0,2239592.0,5910,38875,27,,,
3574,Sul,RS,,43,,,,2022-03-20,12,11377239.0,2240729.0,1137,38882,7,,,
3575,Sul,RS,,43,,,,2022-03-21,12,11377239.0,2241571.0,842,38885,3,,,
3576,Sul,RS,,43,,,,2022-03-22,12,11377239.0,2245192.0,3621,38917,32,,,
3577,Sul,RS,,43,,,,2022-03-23,12,11377239.0,2252742.0,7550,38929,12,,,
3578,Sul,RS,,43,,,,2022-03-24,12,11377239.0,2256393.0,3651,38950,21,,,
3579,Sul,RS,,43,,,,2022-03-25,12,11377239.0,2259752.0,3359,38970,20,,,
3580,Sul,RS,,43,,,,2022-03-26,12,11377239.0,2262947.0,3195,38985,15,,,
3581,Sul,RS,,43,,,,2022-03-27,13,11377239.0,2263880.0,933,38985,0,,,
3582,Sul,RS,,43,,,,2022-03-28,13,11377239.0,2264295.0,415,38988,3,,,
3583,Sul,RS,,43,,,,2022-03-29,13,11377239.0,2267464.0,3169,39015,27,,,
3584,Sul,RS,,43,,,,2022-03-30,13,11377239.0,2270935.0,3471,39036,21,,,
3585,Sul,RS,,43,,,,2022-03-31,13,11377239.0,2274550.0,3615,39049,13,,,
3586,Sul,RS,,43,,,,2022-04-01,13,11377239.0,2277738.0,3188,39076,27,,,
3587,Sul,RS,,43,,,,2022-04-02,13,11377239.0,2280641.0,2903,39086,10,,,
3588,Sul,RS,,43,,,,2022-04-03,14,11377239.0,2281203.0,562,39087,1,,,
3589,Sul,RS,,43,,,,2022-04-04,14,11377239.0,2281679.0,476,39089,2,,,
3590,Sul,RS,,43,,,,2022-04-05,14,11377239.0,2284488.0,2809,39117,28,,,
3591,Sul,RS,,43,,,,2022-04-06,14,11377239.0,2287194.0,2706,39124,7,,,
3592,Sul,RS,,43,,,,2022-04-07,14,11377239.0,2289589.0,2395,39138,14,,,
3593,Sul,RS,,43,,,,2022-04-08,14,11377239.0,2292637.0,3048,39147,9,,,
3594,Sul,RS,,43,,,,2022-04-09,14,11377239.0,2296612.0,3975,39155,8,,,
3595,Sul,RS,,43,,,,2022-04-10,15,11377239.0,2297261.0,649,39160,5,,,
3596,Sul,RS,,43,,,,2022-04-11,15,11377239.0,2297644.0,383,39160,0,,,
3597,Sul,RS,,43,,,,2022-04-12,15,11377239.0,2300259.0,2615,39172,12,,,
3598,Sul,RS,,43,,,,2022-04-13,15,11377239.0,2302978.0,2719,39180,8,,,
3599,Sul,RS,,43,,,,2022-04-14,15,11377239.0,2306057.0,3079,39193,13,,,
3600,Sul,RS,,43,,,,2022-04-15,15,11377239.0,2308427.0,2370,39200,7,,,
3601,Sul,RS,,43,,,,2022-04-16,15,11377239.0,2308860.0,433,39205,5,,,
3602,Sul,RS,,43,,,,2022-04-17,16,11377239.0,2309538.0,678,39207,2,,,
3603,Sul,RS,,43,,,,2022-04-18,16,11377239.0,2309924.0,386,39207,0,,,
3604,Sul,RS,,43,,,,2022-04-19,16,11377239.0,2312796.0,2872,39219,12,,,
3605,Sul,RS,,43,,,,2022-04-20,16,11377239.0,2315864.0,3068,39230,11,,,
3606,Sul,RS,,43,,,,2022-04-21,16,11377239.0,2319099.0,3235,39247,17,,,
3607,Sul,RS,,43,,,,2022-04-22,16,11377239.0,2319676.0,577,39250,3,,,
3608,Sul,RS,,43,,,,2022-04-23,16,11377239.0,2321888.0,2212,39254,4,,,
3609,Sul,RS,,43,,,,2022-04-24,17,11377239.0,2322596.0,708,39255,1,,,
3610,Sul,RS,,43,,,,2022-04-25,17,11377239.0,2323259.0,663,39255,0,,,
3611,Sul,RS,,43,,,,2022-04-26,17,11377239.0,2326241.0,2982,39268,13,,,
